,careerOpportunitiesRating,ceo,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,featuredReview,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,parentEmployer,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating
2,0.0,,0.0,0.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Buy-Instagram-Followers-365-RVW23559334.htm', 'id': 23559334, 'currentJob': False, 'reviewDateTime': '2018-11-25 22:13:57.65', 'jobTitle': 'Employee', 'location': '', 'headline': 'Instagramer', 'pros': 'They are very efficient and effective', 'cons': 'There wasnâ€™t many  cons there', 'overall': 5, 'overallNumeric': 5}",2315568,,,,False,Buy Instagram Followers 365,1,5.0,,Very Satisfied,0,,,0.0,https://media.glassdoor.com/sqll/2315568/buy-instagram-followers-365-squarelogo-1553536000532.png,www.buyinstagramfollowers365.co.uk,0.0
3,3.0,,4.0,5.0,False,,2244152,,,,False,Nexo (TX),1,4.0,,Satisfied,100,,,5.0,https://media.glassdoor.com/sqll/2244152/nexo-tx-squarelogo-1535585059756.png,www.nexorevolution.com,5.0
0,4.1,"{'name': 'Sundar Pichai', 'title': 'CEO', 'numberOfRatings': 4118, 'pctApprove': 91, 'pctDisapprove': 9, 'image': {'src': 'https://media.glassdoor.com/people/sqll/9079/google-sundar-pichai.png', 'height': 200, 'width': 200}}",4.4,4.3,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Google-RVW4204034.htm', 'id': 4204034, 'currentJob': True, 'reviewDateTime': '2014-05-10 14:46:38.187', 'jobTitle': 'Software Engineer III', 'location': 'New York, NY', 'jobTitleFromDb': 'Software Engineer III', 'headline': 'Great balance between big-company security and fun, fast-moving projects', 'pros': '* If you\'re a software engineer, you\'re among the kings of the hill at Google. It\'s an engineer-driven company without a doubt (that *is* changing, but it\'s still very engineer-focused).\r\n* The perks are amazing. Yes, free breakfast, lunch, an dinner every weekday. Aaaaaamazing holiday parties (at Waldorf Astoria, NY Public Library, MoMA, etc.); overnight ski trips to Vermont; overnight nature trips to the Poconos in the summer; summer picnics at Chelsea piers; and on and on and on. I don\'t see this going away unless the company starts hurting financially.\r\n* Speaking of which, the company is doing quite well, which reflects in bonuses and equity grants.\r\n* There a huge diversity of work ranging from defending independent journalism worldwide (Google Project Shield) to crisis response during disasters (see Maps during Hurricane Sandy or Tsunamis), to the best machine learning experts and projects in the world, to more mundane revenue-driving projects in advertising, there\'s really something for everybody.\r\n* It\'s easy to move around within the company as long as you\'re in good standing (the vast majority of engineers are).\r\n* The company is amazingly open: every week Larry Page and Sergey Brin host what\'s called TGIF where food, beer, wine, etc. is served, a new project is presented, and afterward there\'s an open forum to ask the executives anything you want. It\'s truly fair game to ask anything, no matter how controversial, and frequently the executives will be responsive.\r\n* No, nobody cares if you use an iPhone, Facebook, shop with Amazon, stream using Spotify, or refuse to use Google+. The company is amazingly open and flexible.\r\n\r\nNeither pro nor con, but general information on work-life balance, promotions, and advancement.\r\n* Work life balance can be what you want it to be on most teams. (Some teams are in more competitive sectors and require more crazy hours all the time - but very few of them). If you do what\'s expected, you\'ll be fine at least for a handful of years. Working a roughly 40 hour work week is possible, and many people do it. There are also people who are hyper-motived and work like crazy just because they love it, or because they\'re competitive, or they want to get a promotion. If you work 40 hour weeks without putting in anything extra, you\'ll fall behind them as they advance and you stand still - and maybe that doesn\'t matter, so it works out for everybody. But at least know where you would realistically stand.\r\n* If you excel and work your butt off, you\'ll be compensated and promoted. If you let yourself be a code monkey, and just sit coding with your head down all day, you\'ll be fine but won\'t advance. A big complaint from some Googlers is about not being able to advance ""even at Google"" with pure coding. Sure, if you\'re the uber genius who created MapReduce and Bigtable, you\'re going to advance like a rocket without having to do anything but coding; but if you\'re like most engineers at Google -- smarter than average, but just average compared to other Googlers -- you\'re just a good coder and not revolutionary. Code monkeys are important to actually get stuff done, and to be sure you absolutely need to be a good coder as a software engineer (it\'s the minimum requirement), but code monkeys won\'t advance because they\'re not leaders and they\'re easy to replace. To get promoted you need to lead and do more than just code. There are plenty of ways to lead other than being an official tech lead, so this isn\'t actually _that_ hard, so the real point is just that you can\'t just sit there coding what other people tell you to code all day and expect to advance.', 'cons': ""* It *is* becoming larger, and with it comes growing pains: bureaucracy, slow to respond to market threats, bloated teams, cross-divisional tension (though nothing remotely approaching that of Microsoft's internal tension).\r\n* The quality of the engineers is possibly dropping, but possibly not. It's hard to get real metrics, because as the absolute number of people grows, naturally the number of bad apples grows; as a percentage it's supposedly the same as it ever was, but with larger numbers of poorer quality engineers it just _feels_ like things might be changing for the worse.\r\n* Also with growth means more internal-confidential data leaks (again, because of the raw numbers of people) -- product announcements being ruined, etc. That means the company has to be tighter-lipped internally to avoid leaks, which makes things less open. It's still an amazingly open place, but less so than it was even a couple years ago. The good thing is they recognize it and actively look to improve things because they know how important it is to keep the good culture."", 'overall': 5, 'overallNumeric': 5}",9079,Internet,200063.0,Internet,False,Google,12246,4.4,,Very Satisfied,87,10013.0,Information Technology,3.9,https://media.glassdoor.com/sqll/9079/google-squarelogo-1441130773284.png,www.google.com,4.1
1,5.0,,4.7,4.7,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Google-eLearn-Services-RVW18075698.htm', 'id': 18075698, 'currentJob': True, 'reviewDateTime': '2017-11-27 06:12:40.013', 'jobTitle': 'Google Applications Deployment Engineer', 'location': 'New York, NY', 'jobTitleFromDb': 'Google Applications Deployment Engineer', 'headline': ""The best place I've worked and also the most demanding."", 'pros': ""You'll work on cutting edge projects / solve important issues that impact your community and the world\r\n\r\nYou'll meet interesting people who are your colleagues, managers, and senior management."", 'cons': 'I live in SF so the commute can take between 1.5 hours to 1.75 hours each way on the shuttle - sometimes 2 hours each way on a busy day or rainy day. That means being on the bus for 3-4 hours PER DAY.', 'overall': 5, 'overallNumeric': 5}",1186310,,,,False,Google eLearn Services,4,4.8,,Very Satisfied,100,,,4.5,,www.google-elearn.com,4.7
2,3.1,,4.1,2.6,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Google-Ventures-RVW21669551.htm', 'id': 21669551, 'currentJob': True, 'reviewDateTime': '2018-07-26 15:39:00.753', 'jobTitle': 'Employee', 'location': '', 'headline': 'Talent', 'pros': 'Hyper smart, approachable, and trustworthy teammates.', 'cons': 'I honestly love working here.  No complaints', 'overall': 5, 'overallNumeric': 5}",1411508,Venture Capital & Private Equity,200146.0,Venture Capital & Private Equity,False,Google Ventures,2,3.6,,Satisfied,53,10010.0,Finance,3.1,,www.gv.com,4.1
3,4.6,,4.8,4.2,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Google-Summer-of-Code-RVW28555289.htm', 'id': 28555289, 'currentJob': True, 'reviewDateTime': '2019-08-10 10:47:32.637', 'jobTitle': 'Student Developer', 'location': 'Remote, OR', 'jobTitleFromDb': 'Student Developer', 'headline': 'Superb Xp', 'pros': 'Work from home\r\nHefty stipend\r\nGreat mentors', 'cons': 'Depends on the org\r\nWork from home for too long gets dull', 'overall': 5, 'overallNumeric': 5}",2811482,,,,False,Google Summer of Code,17,4.9,,Very Satisfied,100,,,4.6,,https:summerofcode.withgoogle.com,4.8
4,4.3,,4.3,4.7,False,,2355017,,,,False,Google Adwords & PPC Management,3,4.7,,Very Satisfied,100,,,4.7,,www.googleadwordsppcseo.com,5.0
5,0.0,,0.0,0.0,False,,2297160,,,,False,GoogleSoS,0,0,,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/2297160/googlesos-squarelogo-1560772333371.png,www.googlesos.com,0.0
6,4.0,,5.0,5.0,False,,1138604,,,,False,Mobile App Launchpad,1,5.0,,Very Satisfied,100,,,5.0,,www.mobileapplaunchpad.com.eg,5.0
7,3.5,"{'name': 'Keith Titus', 'title': 'President and CEO', 'numberOfRatings': 35, 'pctApprove': 98, 'pctDisapprove': 2}",3.2,4.1,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-MarketStar-RVW30660461.htm', 'id': 30660461, 'currentJob': False, 'reviewDateTime': '2019-12-02 11:05:42.013', 'jobTitle': 'Chrome Specialist', 'location': 'Fairless Hills, PA', 'jobTitleFromDb': 'Chrome Specialist', 'headline': 'Chrome Specialist', 'pros': 'Hours, Training, Team Members, support', 'cons': 'Manager was not very resourceful in technology', 'overall': 5, 'overallNumeric': 5}",35248,Staffing & Outsourcing,200032.0,Staffing & Outsourcing,False,MarketStar,710,3.8,,Satisfied,75,10006.0,Business Services,3.5,https://media.glassdoor.com/sqll/35248/marketstar-squarelogo-1551903613406.png,www.marketstar.com,4.3
8,2.3,"{'name': 'Carl Schweihs', 'title': 'President', 'numberOfRatings': 2, 'pctApprove': 0, 'pctDisapprove': 100}",2.4,2.5,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Staff-Management-SMX-RVW30421308.htm', 'id': 30421308, 'currentJob': True, 'reviewDateTime': '2019-11-17 08:41:22.667', 'jobTitle': 'Stager', 'location': 'Iowa City, IA', 'jobTitleFromDb': 'Stager', 'headline': 'Ok', 'pros': 'Fast interview generally nice people', 'cons': 'No paid time off or health insurance', 'overall': 3, 'overallNumeric': 3}",752611,Staffing & Outsourcing,200032.0,Staffing & Outsourcing,False,Staff Management | SMX,553,2.8,,OK,51,10006.0,Business Services,2.3,https://media.glassdoor.com/sqll/752611/staff-management-smx-squarelogo-1458828188334.png,www.staffmanagement.com,2.6
9,3.2,"{'name': 'Jerry Bostelman', 'title': 'Co-Founder and CEO', 'numberOfRatings': 187, 'pctApprove': 72, 'pctDisapprove': 28, 'image': {'src': 'https://media.glassdoor.com/people/sqll/152865/vaco-ceo1478897854115.png', 'height': 200, 'width': 200}}",3.1,3.5,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Vaco-RVW30526578.htm', 'id': 30526578, 'currentJob': True, 'reviewDateTime': '2019-11-22 11:12:06.227', 'jobTitle': 'Legal Assistant', 'location': 'Austin, TX', 'jobTitleFromDb': 'Legal Assistant', 'headline': 'Great people, supportive team', 'pros': 'Coworkers are very friendly and ready to help', 'cons': ""Haven't had any bad experience yet"", 'overall': 5, 'overallNumeric': 5}",152865,Consulting,200028.0,Consulting,False,Vaco,448,3.6,,Satisfied,67,10006.0,Business Services,3.3,https://media.glassdoor.com/sqll/152865/vaco-squarelogo-1506099361219.png,www.vaco.com,3.8
0,3.7,"{'name': 'Calvin McDonald', 'title': 'CEO', 'numberOfRatings': 211, 'pctApprove': 93, 'pctDisapprove': 7, 'image': {'src': 'https://media.glassdoor.com/people/sqll/42589/lululemon-ceo1538483124531.png', 'height': 200, 'width': 200}}",4.1,4.3,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-lululemon-RVW30661008.htm', 'id': 30661008, 'currentJob': True, 'reviewDateTime': '2019-12-02 11:37:45.46', 'jobTitle': 'Educator', 'location': 'Washington, DC', 'jobTitleFromDb': 'Educator', 'headline': 'Educator role', 'pros': 'Great team environment with an entrepreneurial feel!', 'cons': 'You need to enjoy talking to people and helping guests.', 'overall': 5, 'overallNumeric': 5}",42589,"Department, Clothing, & Shoe Stores",200105.0,"Department, Clothing, & Shoe Stores",False,lululemon,1944,4.1,,Very Satisfied,84,10022.0,Retail,3.6,https://media.glassdoor.com/sqll/42589/lululemon-squarelogo-1575401968911.png,www.lululemon.com,3.9
0,4.2,"{'name': 'Gary C. Kelly', 'title': 'Chairman, President & CEO', 'numberOfRatings': 1472, 'pctApprove': 91, 'pctDisapprove': 9, 'image': {'src': 'https://media.glassdoor.com/people/sqll/611/southwest-airlines-gary-c-kelly.png', 'height': 200, 'width': 200}}",4.3,4.4,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Southwest-Airlines-RVW30508438.htm', 'id': 30508438, 'currentJob': True, 'reviewDateTime': '2019-11-21 12:12:00.007', 'jobTitle': 'Flight Attendant', 'location': 'Phoenix, AZ', 'jobTitleFromDb': 'Flight Attendant', 'headline': 'Best company you could ever imagine', 'pros': 'I love everything about SWA. I have only been here 5 years but will never leave. Great health insurance and huge 401K match. Travel benefits are amazing.', 'cons': 'NOTHING. I could not be happier here.', 'overall': 5, 'overallNumeric': 5}",611,Airlines,200134.0,Airlines,True,Southwest Airlines,2080,4.3,,Very Satisfied,84,10025.0,Travel & Tourism,3.9,https://media.glassdoor.com/sqll/611/southwest-airlines-squarelogo-1411584571986.png,www.southwest.com,3.9
1,2.0,,3.4,2.2,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Southwest-Airlines-Federal-Credit-Union-RVW18899429.htm', 'id': 18899429, 'currentJob': False, 'reviewDateTime': '2018-01-24 15:04:36.633', 'jobTitle': 'Employee', 'location': '', 'headline': 'Great people and work environment', 'pros': 'Great insurance benefits, 401K Matching, Friendly and committed staff, and plenty of PTO', 'cons': 'No actual flight benefits with Southwest Airlines', 'overall': 5, 'overallNumeric': 5}",826278,Banks & Credit Unions,200048.0,Banks & Credit Unions,False,Southwest Airlines Federal Credit Union,7,2.3,,Dissatisfied,28,10010.0,Finance,2.1,,www.swacu.org,3.5
2,1.0,"{'name': 'John Towner', 'title': 'President', 'numberOfRatings': 1, 'pctApprove': 0, 'pctDisapprove': 100}",2.8,4.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Central-Air-RVW7155765.htm', 'id': 7155765, 'currentJob': True, 'reviewDateTime': '2015-07-08 17:48:00.44', 'jobTitle': 'Captain', 'location': 'Kansas City, MO', 'jobTitleFromDb': 'Captain', 'headline': 'Great for experience and time building', 'pros': 'Short(ish) runs\r\ngreat co workers\r\nStable aircraft\r\nCouriers are super nice\r\nAll the ground handlers know the pilots and are really helpful', 'cons': 'Same routes over and over again\r\nPay could be better\r\nFear of ridicule', 'overall': 4, 'overallNumeric': 4}",22000,Airlines,200134.0,Airlines,False,Central Air,3,3.6,,Satisfied,78,10025.0,Travel & Tourism,4.1,https://media.glassdoor.com/sqll/22000/central-air-squarelogo-1531381136155.png,www.centralairsouthwest.com,2.9
3,2.2,,3.8,2.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Southwest-Airlines-Pilots-Association-RVW16828118.htm', 'id': 16828118, 'currentJob': True, 'reviewDateTime': '2017-09-14 10:54:25.207', 'jobTitle': 'Employee', 'location': '', 'headline': 'great benefits', 'pros': 'great health and retirement benefits, good people, pretty flexible', 'cons': 'atmosphere can change each time a new Union President gets voted in and no flight benefits', 'overall': 4, 'overallNumeric': 4}",1442516,,,,False,Southwest Airlines Pilots' Association,3,2.4,,Dissatisfied,38,,,1.8,,www.swapa.org,2.6
4,1.0,,1.0,1.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-ABC-Southwest-Plumbing-and-Air-Conditioning-RVW23577294.htm', 'id': 23577294, 'currentJob': False, 'reviewDateTime': '2018-11-26 23:18:31.293', 'jobTitle': 'Dispatcher', 'location': 'West Seattle, WA', 'jobTitleFromDb': 'Dispatcher', 'headline': 'Do not apply for this company', 'pros': ""There is no Pro's"", 'cons': 'They are not fair management lets one employee get away with everything. but then i get fired for calling out one day my attendance was not that bad. I worked when they called me in on my days off worked when ever asked but one day i couldnt make it to work and they fire me. but you let another employee take off 1 hour after her shift started she tells you she will be back at 12:00 but she doesnt come back she doesnt answer the supervisors phone calls or text messages. and she still has a job.', 'overall': 1, 'overallNumeric': 1}",2364701,,,,False,ABC Southwest Plumbing & Air Conditioning,1,1.0,,Very Dissatisfied,0,,,1.0,,www.abcsouthwest.com,2.0
5,0.0,,0.0,0.0,False,,2393213,,,,False,Southwest Airlines Reservations,0,0,,Not Applicable,0,,,0.0,,www.southwest-airlinesreservations.com,0.0
6,0.0,,0.0,0.0,False,,2391547,,,,False,Island Aire of Southwest FL,0,0,,Not Applicable,0,,,0.0,,www.islandairefl.com,0.0
0,4.2,"{'name': 'Marc Benioff and Keith Block', 'title': 'Co-CEOs', 'numberOfRatings': 784, 'pctApprove': 96, 'pctDisapprove': 4, 'image': {'src': 'https://media.glassdoor.com/people/sqll/11159/salesforce-ceo1545423843588.png', 'height': 200, 'width': 200}}",4.4,4.5,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Salesforce-RVW30293282.htm', 'id': 30293282, 'currentJob': True, 'reviewDateTime': '2019-11-09 17:32:29.32', 'jobTitle': 'Senior Product Analyst', 'location': '', 'jobTitleFromDb': 'Senior Product Analyst', 'headline': 'Good company', 'pros': ""People are very humble and willing to help.I have the independence to control my workload, and I also like that I feel my work is connected to both my team and the company's overall strategy.Diversity & Inclusion is really good, Interesting work and endless opportunities .Good benefits and a lot of VTO activities to get involved in."", 'cons': 'Was told that there is flexibility  to work from home but it depends on the teams.My team prefers working in the office.I prefer working remote as I feel I am productive when I work from home as I can work more without having to stress out being stuck but I am pressurized to get to work.Being a global company, I think the managers need to be offer many remote/home-based work options and not micro manage about working from the office. Of course those instructions need to come from the leadership which this company lacks.', 'overall': 5, 'overallNumeric': 5}",11159,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,Salesforce,5730,4.3,,Very Satisfied,86,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/11159/salesforce-com-squarelogo-1413910133565.png,www.salesforce.com,4.1
