employmentStatus,jobTitle,max,mean,min,payPeriod,company_name,totalJobTitlesCount,careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,industryName,isEEP,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorName,seniorLeadershipRating,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
REGULAR,Education Consultant,64317.85,58068.91,54158.98,ANNUAL,Cengage,630,3.7,3.7,4.1,Publishing,True,1374,3.9,Satisfied,76,Media,3.8,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Cengage-RVW30252149.htm,30252149.0,False,2019-11-07 07:43:39.85,Senior Engineering Manager,"Boston, MA","The employees at Cengage (from the top down) truly care about the customer - students and teachers. The culture is one of transparency, honesty, and purpose. The purpose/mission being - lower the cost of education.","The mission of the company is admirable, but they are struggling in their transition from a publisher of content to a software company. Be careful getting caught in the ups/downs of this transition.",4.0,Michael Hansen,CEO,780.0,87.0,https://media.glassdoor.com/people/sqll/20055/cengage-learning-michael-hansen.png,,,
REGULAR,Sales Representative,77623.98,56026.38,35214.51,ANNUAL,Cengage,630,3.7,3.7,4.1,Publishing,True,1374,3.9,Satisfied,76,Media,3.8,4.1,https://www.glassdoor.com/Reviews/Employee-Review-Cengage-RVW30252149.htm,30252149.0,False,2019-11-07 07:43:39.85,Senior Engineering Manager,"Boston, MA","The employees at Cengage (from the top down) truly care about the customer - students and teachers. The culture is one of transparency, honesty, and purpose. The purpose/mission being - lower the cost of education.","The mission of the company is admirable, but they are struggling in their transition from a publisher of content to a software company. Be careful getting caught in the ups/downs of this transition.",4.0,Michael Hansen,CEO,780.0,87.0,https://media.glassdoor.com/people/sqll/20055/cengage-learning-michael-hansen.png,,,
REGULAR,Vice President,213448.63,174254.08,134597.33,ANNUAL,Gale,61,2.9,3.4,3.9,Publishing,False,101,3.5,Satisfied,68,Media,3.2,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Gale-RVW30184440.htm,30184440.0,True,2019-11-04 09:18:29.32,Manager,,"Great people, super cooperative spirit, decent benefits, good work/life balance (though that can vary depending on department)","layoffs seem ever present, which is difficult",4.0,Michael Hansen,CEO,47.0,90.0,,Cengage,20055.0,https://media.glassdoor.com/sql/20055/cengage-squarelogo-1564751359032.png
REGULAR,Sales,82989.45,55609.76,37526.73,ANNUAL,Gale,61,2.9,3.4,3.9,Publishing,False,101,3.5,Satisfied,68,Media,3.2,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Gale-RVW30184440.htm,30184440.0,True,2019-11-04 09:18:29.32,Manager,,"Great people, super cooperative spirit, decent benefits, good work/life balance (though that can vary depending on department)","layoffs seem ever present, which is difficult",4.0,Michael Hansen,CEO,47.0,90.0,,Cengage,20055.0,https://media.glassdoor.com/sql/20055/cengage-squarelogo-1564751359032.png
REGULAR,Editor,54176.98,51196.47,44389.54,ANNUAL,Gale,61,2.9,3.4,3.9,Publishing,False,101,3.5,Satisfied,68,Media,3.2,3.8,https://www.glassdoor.com/Reviews/Employee-Review-Gale-RVW30184440.htm,30184440.0,True,2019-11-04 09:18:29.32,Manager,,"Great people, super cooperative spirit, decent benefits, good work/life balance (though that can vary depending on department)","layoffs seem ever present, which is difficult",4.0,Michael Hansen,CEO,47.0,90.0,,Cengage,20055.0,https://media.glassdoor.com/sql/20055/cengage-squarelogo-1564751359032.png
REGULAR,Sales Consultant,70878.69,66529.16,58960.08,ANNUAL,National Geographic Learning,12,3.2,3.4,4.1,,False,19,3.8,Satisfied,78,,3.5,4.0,https://www.glassdoor.com/Reviews/Employee-Review-National-Geographic-Learning-RVW30111794.htm,30111794.0,False,2019-10-30 17:22:57.457,Content Specialist,,Great people to work with.,Experiencing a lot of growing pains.,4.0,,,,,,,,
REGULAR,Inside Sales Consultant,39881.07,38579.95,37278.83,ANNUAL,National Geographic Learning,12,3.2,3.4,4.1,,False,19,3.8,Satisfied,78,,3.5,4.0,https://www.glassdoor.com/Reviews/Employee-Review-National-Geographic-Learning-RVW30111794.htm,30111794.0,False,2019-10-30 17:22:57.457,Content Specialist,,Great people to work with.,Experiencing a lot of growing pains.,4.0,,,,,,,,
REGULAR,Graphic Designer,58084.41,56080.04,54075.67,ANNUAL,National Geographic Learning,12,3.2,3.4,4.1,,False,19,3.8,Satisfied,78,,3.5,4.0,https://www.glassdoor.com/Reviews/Employee-Review-National-Geographic-Learning-RVW30111794.htm,30111794.0,False,2019-10-30 17:22:57.457,Content Specialist,,Great people to work with.,Experiencing a lot of growing pains.,4.0,,,,,,,,
REGULAR,Software Engineer,134597.33,95423.02,67115.58,ANNUAL,Blizzard Entertainment,542,3.5,3.6,4.2,Video Games,True,836,3.9,Satisfied,74,Media,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Blizzard-Entertainment-RVW30190177.htm,30190177.0,True,2019-11-04 13:39:29.473,Publishing,"Irvine, CA","-Pride in the products -- all teams champion supporting players and keeping the focus on the games
-Long-term leadership in place that believes in and represents long-held company values that they helped establish and works hard to manage competing demands and priorities","-Intense -- every decision matters and the company continues to iterate on every single aspect of it work, so sometimes you might end up working really hard on something either for it to not be used (or spoiled by leaks)
-Sometimes people are more focused on self-promotion than contributing to the company's shared goals",5.0,J. Allen Brack,President and CEO,15.0,84.0,https://media.glassdoor.com/people/sqll/24858/blizzard-entertainment-ceo1563464587083.png,Activision Blizzard,605784.0,https://media.glassdoor.com/sql/605784/activision-blizzard-squarelogo-1519155223736.png
REGULAR,Software Engineer,134597.33,95423.02,67115.58,ANNUAL,Blizzard Entertainment,542,5.0,5.0,5.0,,False,3,4.5,Very Satisfied,100,,0.0,5.0,,,,,,,,,,,,,,,,,
REGULAR,Game Master,21.32,14.11,11.13,HOURLY,Blizzard Entertainment,542,3.5,3.6,4.2,Video Games,True,836,3.9,Satisfied,74,Media,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Blizzard-Entertainment-RVW30190177.htm,30190177.0,True,2019-11-04 13:39:29.473,Publishing,"Irvine, CA","-Pride in the products -- all teams champion supporting players and keeping the focus on the games
-Long-term leadership in place that believes in and represents long-held company values that they helped establish and works hard to manage competing demands and priorities","-Intense -- every decision matters and the company continues to iterate on every single aspect of it work, so sometimes you might end up working really hard on something either for it to not be used (or spoiled by leaks)
-Sometimes people are more focused on self-promotion than contributing to the company's shared goals",5.0,J. Allen Brack,President and CEO,15.0,84.0,https://media.glassdoor.com/people/sqll/24858/blizzard-entertainment-ceo1563464587083.png,Activision Blizzard,605784.0,https://media.glassdoor.com/sql/605784/activision-blizzard-squarelogo-1519155223736.png
REGULAR,Game Master,21.32,14.11,11.13,HOURLY,Blizzard Entertainment,542,5.0,5.0,5.0,,False,3,4.5,Very Satisfied,100,,0.0,5.0,,,,,,,,,,,,,,,,,
REGULAR,Senior Software Engineer I,146573.39,117181.33,95491.39,ANNUAL,Blizzard Entertainment,542,3.5,3.6,4.2,Video Games,True,836,3.9,Satisfied,74,Media,3.5,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Blizzard-Entertainment-RVW30190177.htm,30190177.0,True,2019-11-04 13:39:29.473,Publishing,"Irvine, CA","-Pride in the products -- all teams champion supporting players and keeping the focus on the games
-Long-term leadership in place that believes in and represents long-held company values that they helped establish and works hard to manage competing demands and priorities","-Intense -- every decision matters and the company continues to iterate on every single aspect of it work, so sometimes you might end up working really hard on something either for it to not be used (or spoiled by leaks)
-Sometimes people are more focused on self-promotion than contributing to the company's shared goals",5.0,J. Allen Brack,President and CEO,15.0,84.0,https://media.glassdoor.com/people/sqll/24858/blizzard-entertainment-ceo1563464587083.png,Activision Blizzard,605784.0,https://media.glassdoor.com/sql/605784/activision-blizzard-squarelogo-1519155223736.png
REGULAR,Senior Software Engineer I,146573.39,117181.33,95491.39,ANNUAL,Blizzard Entertainment,542,5.0,5.0,5.0,,False,3,4.5,Very Satisfied,100,,0.0,5.0,,,,,,,,,,,,,,,,,
REGULAR,Software Engineer,160355.19,122668.54,86815.02,ANNUAL,Activision Blizzard,168,3.0,3.4,3.5,Video Games,True,151,3.2,OK,54,Media,3.1,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Activision-Blizzard-RVW28179161.htm,28179161.0,True,2019-07-22 20:43:19.067,Director,,"Dynamic, fast paced, opportunities galore, results are rewarded, smart colleagues","Successful jerks rampant, lacks diversity, pay could be better",5.0,Robert A. Kotick,"Director, President & Ceo",59.0,29.0,https://media.glassdoor.com/people/sqll/605784/activision-blizzard-robert-a-kotick.png,,,
CONTRACT,QA Tester,14.74,12.02,9.9,HOURLY,Activision Blizzard,168,3.0,3.4,3.5,Video Games,True,151,3.2,OK,54,Media,3.1,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Activision-Blizzard-RVW28179161.htm,28179161.0,True,2019-07-22 20:43:19.067,Director,,"Dynamic, fast paced, opportunities galore, results are rewarded, smart colleagues","Successful jerks rampant, lacks diversity, pay could be better",5.0,Robert A. Kotick,"Director, President & Ceo",59.0,29.0,https://media.glassdoor.com/people/sqll/605784/activision-blizzard-robert-a-kotick.png,,,
REGULAR,QA Engineer,105239.7,92885.2,55910.43,ANNUAL,Activision Blizzard,168,3.0,3.4,3.5,Video Games,True,151,3.2,OK,54,Media,3.1,3.3,https://www.glassdoor.com/Reviews/Employee-Review-Activision-Blizzard-RVW28179161.htm,28179161.0,True,2019-07-22 20:43:19.067,Director,,"Dynamic, fast paced, opportunities galore, results are rewarded, smart colleagues","Successful jerks rampant, lacks diversity, pay could be better",5.0,Robert A. Kotick,"Director, President & Ceo",59.0,29.0,https://media.glassdoor.com/people/sqll/605784/activision-blizzard-robert-a-kotick.png,,,
REGULAR,Leasing Consultant,23.29,17.78,12.9,HOURLY,Equity Residential,136,4.2,4.3,4.5,Real Estate,True,612,4.3,Very Satisfied,85,Real Estate,4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Equity-Residential-RVW30612952.htm,30612952.0,False,2019-11-28 04:48:11.787,Employee,"New York, NY","Awesome people, great culture. Really felt like everyone had integrity in their work. Good opportunities to take control of your career path.",Pay was lower than other internships.,5.0,Mark Parrell,President and CEO,53.0,100.0,https://media.glassdoor.com/people/sqll/3635/equity-residential-ceo1547132619550.png,,,
REGULAR,Community Manager,101353.9,75970.08,53233.29,ANNUAL,Equity Residential,136,4.2,4.3,4.5,Real Estate,True,612,4.3,Very Satisfied,85,Real Estate,4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Equity-Residential-RVW30612952.htm,30612952.0,False,2019-11-28 04:48:11.787,Employee,"New York, NY","Awesome people, great culture. Really felt like everyone had integrity in their work. Good opportunities to take control of your career path.",Pay was lower than other internships.,5.0,Mark Parrell,President and CEO,53.0,100.0,https://media.glassdoor.com/people/sqll/3635/equity-residential-ceo1547132619550.png,,,
REGULAR,Leasing Consultant,50315.3,39883.85,32829.7,ANNUAL,Equity Residential,136,4.2,4.3,4.5,Real Estate,True,612,4.3,Very Satisfied,85,Real Estate,4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Equity-Residential-RVW30612952.htm,30612952.0,False,2019-11-28 04:48:11.787,Employee,"New York, NY","Awesome people, great culture. Really felt like everyone had integrity in their work. Good opportunities to take control of your career path.",Pay was lower than other internships.,5.0,Mark Parrell,President and CEO,53.0,100.0,https://media.glassdoor.com/people/sqll/3635/equity-residential-ceo1547132619550.png,,,
REGULAR,Hedge Fund Accountant,94830.85,91315.65,87800.44,ANNUAL,American Residential Equities,2,4.5,4.5,5.0,,False,2,5.0,Very Satisfied,100,,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-American-Residential-Equities-RVW8279497.htm,8279497.0,False,2015-10-13 07:40:41.32,Employee,"Miami, FL",Let me work self directed.  Good work life balance.  Ok pay for hours worked.  Nice offices - centrally located - close to public transportation.,Left the state for California I couldn't join as my family is in Florida kids in school wife employed in miami,5.0,,,,,,,,
REGULAR,"Director Marketing, Sales, Investors",82015.42,78891.35,75767.27,ANNUAL,American Residential Equities,2,4.5,4.5,5.0,,False,2,5.0,Very Satisfied,100,,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-American-Residential-Equities-RVW8279497.htm,8279497.0,False,2015-10-13 07:40:41.32,Employee,"Miami, FL",Let me work self directed.  Good work life balance.  Ok pay for hours worked.  Nice offices - centrally located - close to public transportation.,Left the state for California I couldn't join as my family is in Florida kids in school wife employed in miami,5.0,,,,,,,,
REGULAR,Sales Executive,135335.69,102195.51,76964.83,ANNUAL,Kronos Incorporated,560,3.8,4.1,4.2,Computer Hardware & Software,True,1492,4.1,Very Satisfied,82,Information Technology,3.9,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Incorporated-RVW30657980.htm,30657980.0,True,2019-12-02 09:00:04.407,TSE,"Lowell, MA","Interesting and in-demand  SaaS and on-prem products to work on
Congenial and helpful colleagues
The Tower provides a comfortable work environment
Free fruit everyday in the kitchen
Management isn't in your face all the time
Metrics are important but not an overarching concern.
The WFH policy is humane and allows life balance.","Commutes in the Greater Boston area are insane. Not necessarily the company's fault, but it is a downside.

Company is privately owned, so only info on the business you get is from them.",5.0,Aron J. Ain,Chief Executive Officer,1134.0,93.0,https://media.glassdoor.com/people/sqll/2196/kronos-incorporated-aron-j-ain.png,,,
REGULAR,Software Engineer,121776.68,97338.18,65764.76,ANNUAL,Kronos Incorporated,560,3.8,4.1,4.2,Computer Hardware & Software,True,1492,4.1,Very Satisfied,82,Information Technology,3.9,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Incorporated-RVW30657980.htm,30657980.0,True,2019-12-02 09:00:04.407,TSE,"Lowell, MA","Interesting and in-demand  SaaS and on-prem products to work on
Congenial and helpful colleagues
The Tower provides a comfortable work environment
Free fruit everyday in the kitchen
Management isn't in your face all the time
Metrics are important but not an overarching concern.
The WFH policy is humane and allows life balance.","Commutes in the Greater Boston area are insane. Not necessarily the company's fault, but it is a downside.

Company is privately owned, so only info on the business you get is from them.",5.0,Aron J. Ain,Chief Executive Officer,1134.0,93.0,https://media.glassdoor.com/people/sqll/2196/kronos-incorporated-aron-j-ain.png,,,
REGULAR,Applications Consultant,105910.29,64404.92,50676.95,ANNUAL,Kronos Incorporated,560,3.8,4.1,4.2,Computer Hardware & Software,True,1492,4.1,Very Satisfied,82,Information Technology,3.9,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Incorporated-RVW30657980.htm,30657980.0,True,2019-12-02 09:00:04.407,TSE,"Lowell, MA","Interesting and in-demand  SaaS and on-prem products to work on
Congenial and helpful colleagues
The Tower provides a comfortable work environment
Free fruit everyday in the kitchen
Management isn't in your face all the time
Metrics are important but not an overarching concern.
The WFH policy is humane and allows life balance.","Commutes in the Greater Boston area are insane. Not necessarily the company's fault, but it is a downside.

Company is privately owned, so only info on the business you get is from them.",5.0,Aron J. Ain,Chief Executive Officer,1134.0,93.0,https://media.glassdoor.com/people/sqll/2196/kronos-incorporated-aron-j-ain.png,,,
REGULAR,Software Engineering Manager,161840.01,148511.64,135183.26,ANNUAL,"Kronos Worldwide, Inc.",6,3.0,4.1,2.8,Chemical Manufacturing,False,4,3.3,OK,50,Manufacturing,3.3,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Worldwide-Inc-RVW223194.htm,223194.0,False,2009-05-13 12:17:29.527,Senior Software Engineer,"Chelmsford, MA","Good benefits, including 4 weeks of vacation time after 5 years of service.",Management does not seem very human.,2.0,Steve Watson,Vice Chairman and CEO,1.0,100.0,,,,
REGULAR,Technology Consultant V,86025.03,82664.13,79303.22,ANNUAL,"Kronos Worldwide, Inc.",6,3.0,4.1,2.8,Chemical Manufacturing,False,4,3.3,OK,50,Manufacturing,3.3,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Worldwide-Inc-RVW223194.htm,223194.0,False,2009-05-13 12:17:29.527,Senior Software Engineer,"Chelmsford, MA","Good benefits, including 4 weeks of vacation time after 5 years of service.",Management does not seem very human.,2.0,Steve Watson,Vice Chairman and CEO,1.0,100.0,,,,
REGULAR,Solution Consultant,110155.82,105751.75,101347.67,ANNUAL,"Kronos Worldwide, Inc.",6,3.0,4.1,2.8,Chemical Manufacturing,False,4,3.3,OK,50,Manufacturing,3.3,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Worldwide-Inc-RVW223194.htm,223194.0,False,2009-05-13 12:17:29.527,Senior Software Engineer,"Chelmsford, MA","Good benefits, including 4 weeks of vacation time after 5 years of service.",Management does not seem very human.,2.0,Steve Watson,Vice Chairman and CEO,1.0,100.0,,,,
REGULAR,Clerk,49713.96,47872.3,46030.63,ANNUAL,Kronos Foods,7,2.5,2.8,3.1,Food & Beverage Manufacturing,False,8,2.8,OK,50,Manufacturing,2.3,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Foods-RVW19334310.htm,19334310.0,False,2018-02-20 09:00:48.3,Employee,,"The people are fun and pleasant to work with. The Operations Team is full of good-hearted, effective workers who are willing to give advice to a college student.",The work can sometimes be slow/monotonous. The average age in the office is probably around 40-45 years,4.0,Howard Eirinberg,CEO,5.0,69.0,,,,
REGULAR,Inventory Specialist,16.75,16.0,15.25,HOURLY,Kronos Foods,7,2.5,2.8,3.1,Food & Beverage Manufacturing,False,8,2.8,OK,50,Manufacturing,2.3,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Foods-RVW19334310.htm,19334310.0,False,2018-02-20 09:00:48.3,Employee,,"The people are fun and pleasant to work with. The Operations Team is full of good-hearted, effective workers who are willing to give advice to a college student.",The work can sometimes be slow/monotonous. The average age in the office is probably around 40-45 years,4.0,Howard Eirinberg,CEO,5.0,69.0,,,,
REGULAR,IT Manager,114694.5,110431.93,106169.35,ANNUAL,Kronos Foods,7,2.5,2.8,3.1,Food & Beverage Manufacturing,False,8,2.8,OK,50,Manufacturing,2.3,3.2,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Foods-RVW19334310.htm,19334310.0,False,2018-02-20 09:00:48.3,Employee,,"The people are fun and pleasant to work with. The Operations Team is full of good-hearted, effective workers who are willing to give advice to a college student.",The work can sometimes be slow/monotonous. The average age in the office is probably around 40-45 years,4.0,Howard Eirinberg,CEO,5.0,69.0,,,,
REGULAR,Technical Account Manager,73692.62,70493.61,67294.61,ANNUAL,Kronos,3,3.9,4.3,4.2,,False,51,4.2,Very Satisfied,83,,4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
REGULAR,Technical Account Manager,73692.62,70493.61,67294.61,ANNUAL,Kronos,3,4.5,5.0,5.0,,False,2,5.0,Very Satisfied,100,,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
REGULAR,Solutions Consultant,94493.4,91308.56,88123.72,ANNUAL,Kronos,3,3.9,4.3,4.2,,False,51,4.2,Very Satisfied,83,,4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
REGULAR,Solutions Consultant,94493.4,91308.56,88123.72,ANNUAL,Kronos,3,4.5,5.0,5.0,,False,2,5.0,Very Satisfied,100,,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
REGULAR,"Director, Customer Operations",145101.24,139004.19,132907.14,ANNUAL,Kronos,3,3.9,4.3,4.2,,False,51,4.2,Very Satisfied,83,,4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
REGULAR,"Director, Customer Operations",145101.24,139004.19,132907.14,ANNUAL,Kronos,3,4.5,5.0,5.0,,False,2,5.0,Very Satisfied,100,,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
REGULAR,Senior Account Executive,118748.55,114345.79,109943.02,ANNUAL,Kronos,2,3.9,4.3,4.2,,False,51,4.2,Very Satisfied,83,,4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
REGULAR,Senior Account Executive,118748.55,114345.79,109943.02,ANNUAL,Kronos,2,4.5,5.0,5.0,,False,2,5.0,Very Satisfied,100,,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
REGULAR,Project Manager,61822.55,59482.44,57142.33,ANNUAL,Kronos,2,3.9,4.3,4.2,,False,51,4.2,Very Satisfied,83,,4.1,4.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW25506079.htm,25506079.0,True,2019-04-04 03:48:47.627,Employee,,Dynamisme . Motivation. Ambition .,Perspective. Stabilite. Consistence. Management. Serieux,2.0,,,,,,,,
REGULAR,Project Manager,61822.55,59482.44,57142.33,ANNUAL,Kronos,2,4.5,5.0,5.0,,False,2,5.0,Very Satisfied,100,,5.0,5.0,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-RVW28631168.htm,28631168.0,True,2019-08-14 11:57:46.607,Senior Account Executive,"Chelmsford, MA",great work life balance and potential for financial reward,business is always evolving - which is challenging to keep up with sometimes,5.0,,,,,,,,
REGULAR,Shipping and Receiving Manager,80831.18,77621.19,74411.19,ANNUAL,Krono,3,3.4,3.6,2.8,,False,3,3.0,OK,62,,2.8,2.4,https://www.glassdoor.com/Reviews/Employee-Review-Krono-RVW16321271.htm,16321271.0,True,2017-08-11 12:03:12.447,Forklift Operator,"Barnwell, SC","It pays 14 a hour , and you get to take a break when ever .",They have there favorites to move up .,4.0,Maciej Karnicki,CEO,1.0,100.0,https://media.glassdoor.com/people/sqll/1064154/krono-holding-maciej-karnicki.png,,,
REGULAR,Press Operator,20.53,19.84,19.15,HOURLY,Krono,3,3.4,3.6,2.8,,False,3,3.0,OK,62,,2.8,2.4,https://www.glassdoor.com/Reviews/Employee-Review-Krono-RVW16321271.htm,16321271.0,True,2017-08-11 12:03:12.447,Forklift Operator,"Barnwell, SC","It pays 14 a hour , and you get to take a break when ever .",They have there favorites to move up .,4.0,Maciej Karnicki,CEO,1.0,100.0,https://media.glassdoor.com/people/sqll/1064154/krono-holding-maciej-karnicki.png,,,
REGULAR,Systems Administrator,58103.42,55922.43,53741.44,ANNUAL,Krono,3,3.4,3.6,2.8,,False,3,3.0,OK,62,,2.8,2.4,https://www.glassdoor.com/Reviews/Employee-Review-Krono-RVW16321271.htm,16321271.0,True,2017-08-11 12:03:12.447,Forklift Operator,"Barnwell, SC","It pays 14 a hour , and you get to take a break when ever .",They have there favorites to move up .,4.0,Maciej Karnicki,CEO,1.0,100.0,https://media.glassdoor.com/people/sqll/1064154/krono-holding-maciej-karnicki.png,,,
REGULAR,Software Engineer,159679.19,152684.31,145689.43,ANNUAL,Kronos Micronutrients,1,1.6,4.4,1.9,Biotech & Pharmaceuticals,False,3,2.3,Dissatisfied,31,Biotech & Pharmaceuticals,2.9,3.6,https://www.glassdoor.com/Reviews/Employee-Review-Kronos-Micronutrients-RVW12251705.htm,12251705.0,False,2016-10-10 09:59:40.007,Employee,"Moxee, WA",co-workers easy to work with. on the job training.,part time employment was not enough,5.0,,,,,,,,
REGULAR,Sales Associate,81562.41,46501.51,0.0,ANNUAL,Nebraska Furniture Mart,215,3.6,3.9,3.7,Home Furniture & Housewares Stores,False,463,3.7,Satisfied,68,Retail,3.4,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Nebraska-Furniture-Mart-RVW30588182.htm,30588182.0,True,2019-11-26 12:21:04.267,Department Manager - Appliances,,"Family atmosphere, great benefits, growth opportunities, fast paced fun environment, community focus.",There are some issues - nothing that canâ€™t be overcome and are things any large (and great) company runs into from time to time.,5.0,Irv Blumkin,Chairman and CEO,321.0,78.0,https://media.glassdoor.com/people/sqll/20545/nebraska-furniture-mart-ceo1542743555361.png,,,
REGULAR,Machine Operator,16.17,15.16,12.42,HOURLY,Nebraska Furniture Mart,215,3.6,3.9,3.7,Home Furniture & Housewares Stores,False,463,3.7,Satisfied,68,Retail,3.4,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Nebraska-Furniture-Mart-RVW30588182.htm,30588182.0,True,2019-11-26 12:21:04.267,Department Manager - Appliances,,"Family atmosphere, great benefits, growth opportunities, fast paced fun environment, community focus.",There are some issues - nothing that canâ€™t be overcome and are things any large (and great) company runs into from time to time.,5.0,Irv Blumkin,Chairman and CEO,321.0,78.0,https://media.glassdoor.com/people/sqll/20545/nebraska-furniture-mart-ceo1542743555361.png,,,
REGULAR,Cashier,12.04,11.02,9.99,HOURLY,Nebraska Furniture Mart,215,3.6,3.9,3.7,Home Furniture & Housewares Stores,False,463,3.7,Satisfied,68,Retail,3.4,3.5,https://www.glassdoor.com/Reviews/Employee-Review-Nebraska-Furniture-Mart-RVW30588182.htm,30588182.0,True,2019-11-26 12:21:04.267,Department Manager - Appliances,,"Family atmosphere, great benefits, growth opportunities, fast paced fun environment, community focus.",There are some issues - nothing that canâ€™t be overcome and are things any large (and great) company runs into from time to time.,5.0,Irv Blumkin,Chairman and CEO,321.0,78.0,https://media.glassdoor.com/people/sqll/20545/nebraska-furniture-mart-ceo1542743555361.png,,,
REGULAR,Cashier,14.69,10.48,7.82,HOURLY,Wegmans Food Markets,428,3.9,3.9,4.2,Grocery Stores & Supermarkets,True,2296,4.0,Satisfied,83,Retail,3.6,3.9,https://www.glassdoor.com/Reviews/Employee-Review-Wegmans-Food-Markets-RVW29837730.htm,29837730.0,True,2019-10-16 04:42:06.633,Systems Administrator,"Rochester, NY","The relaxed environment allows for experimenting with different methods of solutions from scripts, new software, etc.",Hard to get into the company as a full time employee,5.0,Colleen Wegman,President and CEO,413.0,93.0,https://media.glassdoor.com/people/sqll/3042/wegmans-food-markets-ceo1511875164769.png,,,
